	0	1	2	FoPHepN4_cfDNA_D10.chm13	FoPHepN1_cfDNA_D20.chm13	FoPHepN2_cfDNA_D10.chm13	FoPHepN1_cfDNA_D0.chm13	FoPHepN1_cfDNA_D10.chm13	FoPHepN4_cfDNA_D20.chm13	FoPHepN1_gDNA_D10.chm13	FoPHepN4_gDNA_D10.chm13	FoPHepN3_gDNA_D20.chm13	FoPHepN2_gDNA_D0.chm13	FoPHepN3_cfDNA_D10.chm13	FoPHepN3_cfDNA_D0.chm13	FoPHepN4_gDNA_D20.chm13	FoPHepN3_cfDNA_D20.chm13	FoPHepN1_gDNA_D0.chm13	FoPHepN2_gDNA_D20.chm13	FoPHepN4_gDNA_D0.chm13	FoPHepN2_cfDNA_D20.chm13	FoPHepN2_gDNA_D10.chm13	FoPHepN1_gDNA_D20.chm13	FoPHepN2_cfDNA_D0.chm13	FoPHepN4_cfDNA_D0.chm13
549	chr2	223157123	223157425	0.1	0.03333	0	0	0.3333333333	0.26333	0.2196909091	0.1090909091	0.1	0.2813818182	0.2636454545	0.2743454545	0.5303	0.2519363636	0.2651545455	0.1575818182	0.4	0.08333636364	0.2545454545	0.2397909091	0.2330454545	0.2156545455
550	chr2	223193414	223193555	0.3333333333		0.3142857143	0	0.29165	0.1904714286	0.2857142857	0	0.15	0.09522857143	0	0.3583857143	0.2142857143	0.1666666667	0.3214285714	0.1523857143	0.1333285714	0.1428571429	0.2428571429	0.1292428571	0.3673428571	0.1428571429
551	chr2	223345539	223345615	0	0	0.1666666667	0	0.3333333333	0	0.1666666667	0.1111	0.06666666667	0.1666666667	0.5	0.1068333333	0	0.1111	0.1666666667	0	0	0.5	0.2	0.08333333333	0.1666666667	0.1666666667
552	chr2	223454571	223454856	0	0	0	0.1666666667	0.04761428571	0.04761428571	0	0	0.03174285714	0.05714285714	0	0.1678571429	0.02857142857	0	0.1690428571	0.1071428571	0.07142857143	0.04422857143	0	0.04444285714	0.07935714286	0.1587285714
553	chr2	224085276	224085653	0	0.875	0	0.3051307692	0.1666666667	0.02563846154	0.03846153846	0.07692307692	0.01282307692	0.08333076923	0.1	0.2249923077	0.05384615385	0.027775	0.1272923077	0.1025615385	0.027775	0	0.027775	0.03156153846	0.2576923077	0.07399230769
554	chr2	225523293	225523638	0.6904714286	0.7261928571	0.7115384615	0.7738142857	0.7619142857	0.6153846154	0.8095214286	0.6907357143		0.8607142857	0.9074111111	0.82285	0.9535714286	0.7142857143	0.8333428571	0.7930857143	0.7974384615	0.9111142857	0.6391357143	0.7948428571	0.8151857143	0.7698071429
555	chr2	226142488	226142752	0	0.1666666667	0	0.1428571429	0	0	0	0.125	0	0.125	0.0416625	0.0792875	0.03125	0.0625	0.1145875	0	0.0416625	0.025	0.03125	0.04375	0.1919625	0.0520875
556	chr2	227888782	227889357	0	0.3541625	0.3125	0.6	0.21875	0.04761428571	0.19375	0.1041625	0.2166625	0.4285714286	0.3208375	0.471225	0.05	0.2395875	0.40625	0.2958375	0.2083375	0.375	0.1428571429	0.1927125	0.4732125	0.3928625
557	chr2	228140961	228141118						0	0.2333333333	0	0	0.3111	0.1666666667	0.4666666667	0.08333333333	0	0.3777666667		0.25		0.08333333333	0.05556666667	0.3333333333	0.3277666667
558	chr2	228199671	228199924	0.3333333333	0.3888888889	1	1	0.7222222222	0.791675	0.6666666667	0.666675	0.9393666667	0.8888888889	0.8125	0.9265444444	0.69445	0.8333333333	0.9543555556	0.8772333333	0.8935111111	0.3981444444	0.9722222222	0.6373	0.9861111111	0.8617777778
559	chr2	230702631	230703377	0.2142857143	0.6470588235	0.4705882353	0.5	0.4259277778	0.2274529412	0.3928571429	0.5185166667	0.5185222222	0.5		0.5804611111	0.5309555556	0.3333333333	0.3944444444	0.4497555556	0.3953722222	0.4814833333	0.6153846154	0.3383888889	0.5922388889	0.5011166667
560	chr2	231470359	231470802	0.04901764706	0.1428571429	0.30208125	0.1641962963	0.1458333333	0.09388666667	0.08974230769	0.09506296296	0.1038137931	0.07407037037	0.1327392857	0.15651	0.08010689655	0	0.07931034483	0.07	0.12	0.03563103448	0.1227	0.09194666667	0.1702033333	0.1344166667
561	chr2	231522848	231523121	0	0.05	0	0	0.03636363636	0.06481333333	0		0.03333333333	0.25	0.01666666667	0.08055333333	0.01111333333	0.1333333333	0.09110666667	0.01333333333	0	0.01666666667	0.03333333333	0.02222	0.02666666667	0.08328666667
562	chr2	231532319	231532380				1	0.6111	0.8333333333	1	1	0.5	1	0.8888666667	1		0.8055666667	0.9583333333	0.9027666667	1	0.6166666667	0.7222333333	0.9047666667	1	1
563	chr2	231998544	231999168	0.006666	0	0	0	0	0	0	0	0	0.005375806452	0	0.0111859375	0	0	0.01515151515	0	0	0	0	0.01585967742	0.001851666667	0.02704677419
564	chr2	232159459	232159887	0.09258888889	0	0.06363636364	0.2121181818	0.34375	0.03333	0.1	0	0.08181818182	0.1704636364	0.1111111111	0.1671727273	0.1363636364	0.1111111111	0.1439363636	0	0.1803	0.01299090909	0.1045454545	0.11667	0.2061818182	0.2652636364
565	chr2	232162192	232162553	0	0	0.05555	0.19445	0.08333333333	0	0.08333333333	0.08333333333	0.06666666667	0	0.1111166667	0.1452333333	0.1666666667	0	0.1416666667	0.08333333333	0.15	0	0.08333333333	0.05555	0.2035666667	0.1157333333
566	chr2	232186620	232186678		0.3333333333	0.9166666667	1	0	0.7389	1	1	0.9166666667	0.8333333333	1	0.9697	1		1	1	1	1	0.8333333333	0.7047666667	1	0.9213
567	chr2	232868404	232868620	0.835835	0.85417	0.90667	1	0.80001	0.81823	0.8684210526	1	0.9775	0.886895	0.9	0.939815	0.9736842105	0.833335	0.94167	0.95476	0.944165	0.929145	0.978195	0.918635	0.989205	0.92027
568	chr2	233362624	233363574	0.07793148148	0.03855421687	0.0495308642	0.02898550725	0.02293577982	0.03085840708	0.1372529412	0.05813953488	0.07912424242	0.05774736842	0.06136363636	0.04792478632	0.06024096386	0.01493679245	0.0860637931	0.02886875	0.05368139535	0.01388854167	0.02546875	0.03187669903	0.05416018519	0.08182357724
569	chr2	233841288	233841453	0.9074111111	1	1	0.9444444444	0.95	1	1	1	0.9861111111	1	0.9100555556	0.9824222222	1	0.9722222222	0.9074111111	1	0.9753111111	0.8518555556	1	1	0.9327555556	0.9577777778
570	chr2	233843482	233843669		0	0.33048	0.5714285714	0.15357	0.375	0.45	0.4	0.23223	0.1666666667	0.24333	0.20748	0.16667	0.1666666667	0.205	0.27096	0.12508	0.291675	0.14	0.43738	0.20282	0.29227
571	chr2	234428133	234428282	0.6770875	1	1	0.541675	0.8125	0.6979	1	0.9583375	0.9642875	0.975	0.6875	0.9418625	0.9541625	0.687525	1	1	1	0.875	1	1	0.9541625	0.9375
572	chr2	234469126	234469686	0.583325	0.916675	0.9	0.9	0.85238	0.45	0.9095	1	0.83334	1	1	0.96666	1	0.8	0.975	0.96924	0.93334	0.70476	1	0.9	0.77062	0.875
573	chr2	235040866	235041191	0	0.05302727273	0.08333333333	0.1363636364	0.04762222222	0.02777777778	0	0.05555833333	0.04315833333	0.1388833333	0.04545454545	0.09090833333	0	0	0.1746166667	0.01389166667	0.075	0	0.053575	0.01666666667	0.15675	0.1434916667
574	chr2	235369845	235369919	0.3333333333		1	1	0.9166666667	0	0.3333333333	0.7778	0.05556666667		0.9333333333	0.9569333333	0		1	0.2222	1	0.1666666667	0.6666666667	0	1	0.9523666667
575	chr2	235443575	235444028	0.1428571429	0.5625	0.3958375	0.125	0.1241125	0.1666625	0.4285714286	0.5	0.4375	0.03125	0.3458375	0.131375	0.6383875	0.270825	0.23125	0.502375	0.0875	0.56666	0.4494	0.286475	0.2137	0.102775
576	chr2	235624934	235625074	0.5		0.4285714286		0.2738142857	0.2619	0.2156571429	0.2142857143	0.2701142857	0.3571428571	0.1428571429	0.4662714286	0.1904714286	0.2857142857	0.3571428571	0.02381428571	0.2142857143	0.1904714286	0.1632714286	0.1142857143	0.4023857143	0.5952428571
577	chr2	237058199	237058462	0.08279354839	0	0.1534448276	0	0.02173913043	0.344083871	0.3571428571	0.7795709677	0.1075290323	0.3666666667	0.744	0.6760322581	0.3263354839	0.8518518519	0.2462322581	0.37778	0.1543222222	0.5022965517	0.1585935484	0.4577903226	0.3706354839	0.3522258065
578	chr2	237058467	237059334	0.1980220339	0.05185111111	0.1900728814	0.32	0.141155102	0.1669625		0.5666709091	0.4079101695	0.5517327586	0.6400631579	0.4664576271	0.3593186441	0.6666666667	0.3631915254	0.2966033898	0.2002877193	0.2560563636	0.1327644068	0.353440678	0.4299084746	0.2770169492
579	chr2	237206315	237206388	0.2	0.86666	0.94286	1		1	0.96	1	0.66668	1	0.66668	0.90166	1	1	0.8	1	1	1	0.93334	1	0.97574	0.96
580	chr2	237219554	237219741	0.1666666667	0	0.916675	1	1	0	0.54165	0.625	0	1	1	1	0.0625	0.27025	0.9132	0.125	1	0	0.254475	0	1	1
581	chr2	237978392	237978554	0.2121181818	0.025	0.08332727273	0.2727272727	0	0	0.1590818182	0.1363636364	0.1878818182	0.1181818182	0.1303	0.2166636364	0.2469727273	0.3	0.1484818182	0.3484818182	0.1363636364	0.1121181818	0.1439363636	0.2772727273	0.09696363636	0.2026909091
582	chr2	238071668	238071743			0.8889			0.6	0.1944333333	1	0.7777666667	0.9166666667	0.3333333333	0.8518666667	0.7936666667	0.2222	0.6666666667	0.4285666667	0.1666666667	0.3333333333	0.7777666667	0.3889	0.8916666667	0.5952333333
583	chr2	238159839	238159947		0.4333333333	0.79445	1	0.5206333333	0.8333333333	0.25	0.8452333333	0.7527666667	0.8886833333		0.9511833333	0.73055	0.9166666667	1	0.5		0.7222333333	0.7529666667	0.9166666667	0.89815	0.85315
584	chr2	238555047	238555121		0.5	0.75	1		0.5	0.733325	0.75	0.359525	1	0.783325	1	0.33335	0.75	0.958325	0.42025	1	0.4625	0.575	0.666675	1	0.86655
585	chr2	238648505	238649128	0.02678571429	0.02380952381	0.003571428571	0	0.03125	0.007692307692	0.07440357143	0.00703125	0.0078125	0.04838709677	0.01724137931	0.03648928571	0.02792272727	0.04239824561	0.02488309859	0.013540625	0.0306122449	0.05972166667	0.004166666667	0.04798030303	0.04543943662	0.02795529412
586	chr2	238777366	238777759	0.25	0.1666666667	0.5190428571	0.3833428571	0.3928571429	0.65	0	0.4695571429	0.4796	0.3285714286	0.7142857143	0.5592	0.4101	0.6904714286	0.4661	0.3095285714	0.3571428571	0.3333333333	0.4	0.4488142857	0.7005	0.4853857143
587	chr2	239935956	239936108	0.916675	1	1		0.875	0.541675	1	1	0.283325	0.89285	0.854175	0.964275	0.622025	0.733325	0.958325	0.125	1	0.70835	0.92855	0.666675	0.892825	0.8869
588	chr2	240427590	240427869	0	0.07406666667	0.03703333333	0.3333333333	0	0	0.09258888889	0.07407777778	0.05555555556	0.09762222222	0.1388888889	0.04444444444	0.08888888889	0.1666666667	0.1177333333	0.07387777778	0.1666666667		0.07778888889	0.04762222222	0.3246	0.1944444444
589	chr2	240636575	240636929	0	0.1153846154	0.1294846154	0.1666666667	0.05555555556	0.04166666667	0.1666615385		0.05663571429	0.1428571429	0.045	0.2777785714	0.1666666667	0.1428571429	0.1923076923	0.05	0.1511857143	0	0.1025615385	0.05257857143	0.1649642857	0.1
590	chr2	241460767	241461119	0.4479125	0.858335	0.95	0.8875	0.865	0.74154	0.975	0.9025	0.408335	0.92452	0.808335	0.944825	0.35	1	0.933335	0.7132	0.9386	0.816665	0.797475	0.544285	0.909005	0.9244
591	chr2	241716530	241717969	0.02286736111	0.03418803419	0.005168217054	0.02803738318	0.1116353448	0.007419354839	0.015625	0.02559869281	0.01147246377	0.03518444444	0.02275123457	0.02020365854	0.01754342105	0.01785714286	0.05992848485	0.01858489209	0.006030263158	0.005341333333	0.02688145161	0.02050745342	0.02911506024	0.01450419162
592	chr2	241813504	241813639	0	0	0	0.05555	0			0.06111666667	0	0.09523333333	0	0.05185	0.1527833333	0.3333333333	0.1031666667	0.04848333333	0	0	0.03333333333	0.02083333333	0.067	0
593	chr2	242458842	242459167	0	0.1666666667	0	0.07842941176	0.1372529412	0.1029411765	0.1127411765	0.04411764706	0.03431176471	0.07142857143	0.09804117647	0.2067411765	0.03781764706	0	0.1284882353	0.0549	0.1274529412	0	0.03431176471	0.09914705882	0.2254764706	0.1447470588
594	chr3	624494	624689		0.5		0.541675	0.5	0.25	0.175	0.625	0.395825	0.45835	0.25	0.34405		0.333325	0.3643	0.375	0.375	0.303575	0.208325	0.33335	0.45635	0.366675
595	chr3	2091735	2092200	0.375	0.8205153846	0.7023785714	0.5570105263	0.8219315789	0.8087789474	0.95	0.7368421053	0.8728105263	0.8473631579	0.6131526316	0.7441947368	0.9017578947	0.8009333333	0.6835210526	0.6337	0.8877157895	0.6421105263	0.8175736842	0.5913789474	0.8342631579	0.7755578947
596	chr3	2092223	2093874	0.3617561644	0.94881	0.5434921875	0.8117506024	0.4775722222	0.595043787	0.9699218935	0.1089738462	0.9730538922	0.7477343195	0.7907704142	0.5446118343	0.6255006098	0.6577125	0.6137366864	0.5151331361	0.8223822485	0.7517796407	0.8183136095	0.5193609467	0.7123485207	0.532804142
597	chr3	4861312	4861648	0.3055555556	0.5555583333	0.68333	0.6	0.784725	0.1666666667	1	0.8636363636	0.575	0.6666666667	0.9138916667	0.8830083333	0.5833333333	0.8360083333	0.7666583333	0.4694416667	0.6757666667	0.715275	0.7636916667	0.8506	0.859975	0.8507916667
598	chr3	8435585	8435862	0	0.16666	0.0625	0.6621777778	0.0625	0		0	0	0.6296333333	0	0.6594666667	0		0.5000111111	0	0.8148111111	0	0	0	0.6178444444	0.6
599	chr3	9762084	9762408	0.1439363636	0.6	0.2532076923	0.2857142857	0.402775	0.2179538462	0.5833333333	0.3891846154	0.2692230769	0.5269230769	0.27667	0.5562538462	0.3237230769	0.4545454545	0.5038615385	0.3348615385	0.3541583333	0.3256384615	0.3659384615	0.3315	0.4495846154	0.4054333333
600	chr3	10499561	10500219	0.1951710526	0.2351214286	0.2156852941	0.3119666667	0.1740205882	0.1170825		0.7207216216	0.1547619048	0.1972214286	0.2197769231	0.2212581395	0.2626108108	0.09615384615	0.1713186047	0.1282976744	0.2264219512	0.1349190476	0.2728697674	0.1849902439	0.3662023256	0.1160974359
601	chr3	10977467	10978117	0.4387714286	0.375	0.3306142857	0.25	0.291675	0.4375	0.3952428571	0.390875	0.25	0.4285714286	0.375	0.4677125	0.2291625	0.3404714286	0.377675	0.40625	0.416675	0.3125	0.4979125	0.221425	0.5291625	0.3763
602	chr3	10987543	10987984	0.06818181818	0.08333333333	0.017709375	0.05752580645	0.06666666667	0.02876451613	0.05913870968	0.02222	0.042709375	0.10278	0	0.03050625	0.0625	0.08176875	0.054684375	0.01508125	0.02956774194	0.022221875	0.03333333333	0.06358125	0.046328125	0.025646875
603	chr3	10988010	10988373	0.1428571429	0.1153846154	0.1920619048	0.16666	0.2017526316	0.1891142857	0.2888904762	0.208335	0.2908714286	0.2603190476	0.2031714286	0.1336571429	0.2111047619	0.1920666667	0.1441047619	0.118252381	0.0992047619	0.1589190476	0.1111047619	0.1064666667	0.1222238095	0.2072047619
604	chr3	10992184	10992234	0.875	1	0.9375	1	1	0.908325	1	1	0.833325	1	0.583325	1	0.958325	1	1	0.977275	1	1	1	1	0.825	1
605	chr3	12403777	12403898	0		0.8333333333	1	0.75	0.4722166667	1	1	0.4087166667	1	1	0.96065	0.5	0.5861166667	0.9791666667	0.7944333333	1	0.3416666667	0.8511833333	0.4166666667	0.9205166667	1
606	chr3	12956665	12957156	0.8125125		1	1	0.9583375	0.9508875	0.9375	1	1	0.9270875	1	0.97475	1	0.9583375	0.9543625	1	0.96875	0.5583375	0.975	1	0.975	1
607	chr3	12968541	12968701	0.25	0.2		0.25	0.4	0			0	0.2	0.36666	0.1593	0.4	0.33334	0.38	0	0.2	0.06666	0.27858	0.21666	0.48	0.2746
608	chr3	13264285	13264323	0.5555666667	1	1	1	1	1	1	1	1	1	1	0.9086	1	0.8333333333	0.9166666667	1	1	1	1	0.9583333333	1	1
609	chr3	13452738	13452800			0.4375	0.64585	0.6741	0.333325	0.7625	0.25	0.195825	0.51785	0.604175	0.508925	0.5		0.59365	0.125	0.55	0	0.520825	0.496525	0.60595	0.380975
610	chr3	13650945	13651277	0.02525151515	0.026040625	0.0872952381	0.09238	0.05555555556	0.02575757576	0.1333333333	0.15625	0.04285714286	0.09945714286	0.03809428571	0.1255117647	0.08809142857	0	0.0834	0.09375	0.0303030303	0.05	0.02142857143	0.06818181818	0.1076171429	0.05314285714
611	chr3	13658134	13658210	0.4	0.06666	0.19524	0.13332		0.28	0.2	0.05	0.06666	0.5	0.36	0.41388	0.16548		0.375	0.27778	0.48		0.26666	0.22666	0.39232	0.49
612	chr3	16248647	16249038	0.125	0	0.1428571429	0	0.3037111111	0.1111111111	0.1388888889	0.14375	0.03611111111	0.1240777778	0.4270875	0.2362222222	0.09258888889	0.06481111111	0.2314777778	0.05555555556	0.2592555556	0.05555555556	0.1388888889	0.09961111111	0.2203444444	0.1873555556
613	chr3	16513598	16513846	0.4	0.55	0.5545454545	0.45	0.3257545455	0.3863636364	0.4545454545	0.2303	0.4560636364	0.6212090909	0.4015181818	0.3780636364	0.5	0.4	0.4199090909	0.2357181818	0.2242454545		0.2777777778	0.2513	0.3822181818	0.4069363636
614	chr3	20085223	20085507	0.7	0	1	1	0.75	0.2777666667	1	0.9	0.16	0.96	0.935	0.98462	0.11192	1	0.97142	0.38334	0.91666	0.6	0.3	0.2781	0.7804	0.92728
615	chr3	25437624	25437669		0.3333333333	0.8333333333	1	0.8857		0.3611		0	1	0.6389	1	0.1111	1	1	0.1666666667	0.8777666667	0.1111	0.7222333333	0	1	1
616	chr3	28243033	28243193	0.125		0.1	0.541675	0.4		0.625	0.2	0.43035	0.266675	0	0.497225	0.225	0.520825	0.375	0.5375	0.275	0.1666666667	0.22915	0.30855	0.145825	0.252775
617	chr3	30897042	30897415	0.04545454545	0.03448275862	0.03389	0.04347826087	0.09770344828	0.02016129032	0.1071428571	0	0.010415625	0.08333103448	0.1182774194	0.1362333333	0.015625	0	0.1919740741	0.03709677419	0.07463103448	0	0.02173913043	0.04426363636	0.1504060606	0.09493225806
618	chr3	32174369	32174629	0		0.1666666667	0.3333333333	0.08333333333		0	0.04166666667	0.1428666667	0.1222166667	0.04166666667	0.1407333333	0	0	0.2361166667	0.04166666667	0.1083333333	0	0.05786666667	0.04465	0.2967	0.1629666667
619	chr3	38661412	38662270	0.008823529412	0	0.01428571429	0.01724137931	0.01818181818	0.006491578947	0	0.04554186047	0.01411764706	0.01797472527	0.02916666667	0.03488297872	0.02956935484	0.004504054054	0.02556818182	0.02607894737	0.04225352113	0.016665	0.01851728395	0.01938023256	0.02807934783	0
620	chr3	39460812	39461162	0		0	0.2857142857	0.4166666667	0.04761428571		0.0458375	0.0364625	0.125	0.125	0.223325	0.0416625	0.0868	0.21875	0.0625	0.2125	0	0.0416625	0	0.3139	0.16145
621	chr3	40492035	40492555	0.2128944444	0.25	0.5416611111	0.7453722222	0.7043	0.7369735294	0.429625	0.4999857143	1	0.04	0.8735083333	0.6760805556	0.4190342857	0.9702392857	0.3285714286	0.9583333333	0.4726805556	0.6337972222	0.6246222222	0.521025	0.6035638889	0.4935083333
622	chr3	42265492	42265767	0	0.125	0.0625	0.2	0.1	0.05833	0.11667	0.23333	0.1	0.13167	0.03333	0.16126	0.21667	0.02	0.11012	0.14246	0.1	0.05	0.075	0.05394	0.13143	0.13183
623	chr3	42608390	42609423	0	0.03703703704	0.02116349206	0.03676470588	0.04910714286	0.02307692308	0.02898550725	0.01923076923	0.01365694444	0.01071428571	0.04722121212	0.02029863014	0.05277666667	0	0.04523714286	0.02976285714	0.03985507246	0.01225441176	0.03554861111	0.02898611111	0.05013380282	0.03838082192
624	chr3	42821041	42821073				0		0	0	0		0	0	0.2	0		0.1111	0	0		0	0	0	0
625	chr3	44455575	44455878		0.2	0.58335	0.6666666667	0.89334	0.25	0.6	0.53334	0.04	1	0.7	0.95	0	0.71906	1	0.07334	0.92	0.30858	0.58334	0	1	1
626	chr3	45053412	45053999	0.2727272727	0.15	0.2222222222	0.1666666667	0.1818181818	0.1944416667	0.3333333333	0.1	0.07639166667	0.1513916667	0.3333333333	0.2079916667	0.09860833333	0	0.2708333333	0.1861083333	0.3083333333	0.1041666667	0.04166666667	0.12355	0.206	0.215775
627	chr3	45527898	45528181		0.2	0.13334	0.4	0.125		0.23334	0.15	0	0.05	0	0.27912	0.23334	0.08	0.16666	0.27858	0.2	0	0.2	0.23692	0.21714	0.26388
628	chr3	45672743	45672917		0.5	0	0.3523666667	0.125	0.1875	0.416675	0.25	0.2778	0.4	0.125	0.2861	0.2375	0.375	0.354175	0.341675	0.40475	0	0.241675	0.5	0.431825	0.339275
629	chr3	45776955	45777257	0.09	0.03334	0.1666666667	0.3	0.1	0.08	0.16786	0.25666	0.13334	0.25666	0.13334	0.29768	0.08		0.45882	0.08572	0.06192	0.25	0.06858	0.18214	0.15906	0.15554
630	chr3	45856926	45858008	0.02836808511	0.1034482759	0.01305806452	0.1037735849	0.04462580645	0.03904833333	0.01851851852	0.04237288136	0.02802622951	0.05151454545	0.0625	0.07276031746	0.05038225806	0.09963695652	0.07882096774	0.02948653846	0.0880509434	0.03305084746	0.0562852459	0.05195245902	0.07702222222	0.08972698413
631	chr3	46011934	46011995		0.1666666667	0.6666666667	0.5	0.6666666667	0.1666666667	0.3333333333	0.3	0.08333333333	0.4476333333	0.4	0.2956333333	0.3333333333	0.06666666667	0.2989333333	0.1032	0.2619	0		0.2777666667	0.6666666667	0.6262666667
632	chr3	46094748	46094934	0	0.07142857143	0.04761428571	0.3333333333	0.1071428571		0.09522857143	0	0	0	0.09285714286	0.1731571429	0.06802857143	0	0.2297	0.03571428571	0.1190428571	0	0.2285714286	0.05357142857	0.07652857143	0.2357142857
633	chr3	46581808	46581974	0.125	0.258325	0	0.4791625	0.375	0.114575	0	0.4166625	0.325	0.3708375	0.3333333333	0.4399875	0.0763875	0.5625	0.2330375	0.4520875	0.3333375	0.2416625	0.40625	0.28125	0.24375	0.3592875
634	chr3	46581989	46582507	0	0.01351351351	0	0.04523714286	0.0303030303	0.005209375	0	0.0101	0	0.06847027027	0.009008108108	0.1074459459	0.003760526316	0	0.07585428571	0.01842368421	0	0.01212121212	0.01216216216	0.004505405405	0.06453684211	0.06036578947
635	chr3	46709017	46709218	0	0	0.1861166667	0.4	0.3333333333	0.04166666667	0.05	0.3027833333	0.3583333333	0.44445	0.1111166667	0.3537	0	0.08333333333	0.25	0.05556666667	0.13055	0.1388833333	0.1833333333	0.10715	0.3004	0.1388833333
636	chr3	46925942	46926196	0.1666666667	0	0.2		0.01852222222	0	0.05	0	0.045	0.13333	0.08333	0.12778	0.1	0.06666	0.13333	0.09167		0.07833	0.04858	0.12429	0.11429	0.14901
637	chr3	46995297	46995553	0	0.0416625	0.1249875	0	0.2916625	0	0.1904714286	0.1458375	0.0416625	0.3958375	0.177075	0.1383875	0.03125	0.2375	0.09375	0	0	0	0.134375	0	0.102375	0.2375
638	chr3	47298150	47298541	0.083325		0.125	0.2083333333	0.1483538462	0.1602538462	0.3218	0	0	0.2115384615	0.1388916667	0.1268846154	0.2079307692	0.4444416667	0.3179461538	0.1058692308	0.03205384615	0	0.1538461538	0.1416666667	0.1675923077	0.1557692308
639	chr3	47541180	47541471	0.1666666667	0.1666666667		0.6666666667	0.4897	0.083325	0.1666666667	0.41665	0.3361	0.3777833333	0.2777666667	0.4743	0.1333333333	0.4	0.725	0.28765	0.2638666667	0.3222166667	0.3847166667	0.2510666667	0.2888833333	0.5125
640	chr3	47816310	47816800	0.09285555556	0	0.16119	0.2221263158	0.1574055556	0.09736842105	0.1785714286	0.1111111111	0.058335	0.17833	0.087505	0.207865	0.10333	0.083335	0.102685	0.076365	0.108335	0.1574055556	0.1	0.07898	0.128565	0.273155
641	chr3	48455588	48455839	0.7738142857	0.8809571429	0.5476285714	0.8095285714	0.9642857143	0.7222166667	0.9285714286	0.8452428571	0.8571428571	0.9642857143	0.7143	0.9353714286	0.9523857143	0.7381	0.9166714286	0.7040857143	0.8952428571	0.7381	0.8833333333	0.9200571429	0.9698428571	0.9111142857
642	chr3	49440196	49442075	0.02651515152	0.03186176471	0.04016024096	0.06289489051	0.04787340426	0.01287878788	0.04012222222	0.03719008264	0.04624366197	0.03502391304	0.05905724638	0.07683537415	0.04476446281	0.1714285714	0.07061703704	0.02216891892	0.09116212121	0.05065294118	0.04340410959	0.03842482759	0.05491503268	0.07450135135
